"","seismic","seismoacoustic","shift","genergy","gpuls","gdenergy","gdpuls","ghazard","nbumps","nbumps2","nbumps3","nbumps4","nbumps5","nbumps6","nbumps7","nbumps89","energy","maxenergy","class"
"20411","a","a","N",387477.668377282,784.795619054697,4.3859479832463,6.53697110712528,"a",2.96643930580467,0.983219652902335,1.98321965290233,0,0,0,0,0,9570.79132734798,5932.87861160934,"1"
"2042","a","a","W",1560014.36068625,2875.69031303935,31.1302355611697,21.4790577553213,"a",0.173952887766063,0,0.173952887766063,0,0,0,0,0,347.905775532126,347.905775532126,"1"
"2043","b","a","W",675162.117467781,2567.20190180093,28.2788670142181,28.6216418957338,"a",1,0,1,0,0,0,0,0,2000,2000,"1"
"2044","a","b","N",217947.66769178,840.015405106358,-47.1519489558414,-45.0501828305423,"a",1,0,0.258480510441586,0.741519489558414,0,0,0,0,7932.15591646731,7932.15591646731,"1"
"20451","b","a","W",965130.448996508,1978.29197761416,32.086474282667,0.699188593775034,"a",1,0,1,0,0,0,0,0,2000,2000,"1"
"20461","a","a","W",345052.622261646,1400.64528693841,-33.5778325083666,-32.0913127397653,"a",1,0.899700439302251,0.100299560697749,0,0,0,0,0,560.479297116399,560.479297116399,"1"
"2047","a","a","W",280617.527024634,1287.54227346368,-36.173714319244,-30.6027174908668,"a",1.21450158581138,1,0.214501585811377,0,0,0,0,0,1397.4323740229,1000.60444027185,"1"
"20481","a","a","W",1730190.36182245,2861.1483226947,30.2138510385994,16.7032069184352,"a",0.0244677939917892,0.0244677939917892,0,0,0,0,0,0,9.78711759671569,9.78711759671569,"1"
"20491","a","a","N",332705.625488684,1017.81155506894,-15.9775706790388,-12.2017866186798,"a",2.1121079698205,1,1.1121079698205,0,0,0,0,0,5571.30205966532,3513.9023154974,"1"
"2050","a","a","W",374773.153377713,1380.35633871728,-34.3279203018174,-27.6130546198692,"a",1.23828856064938,1.23828856064938,0,0,0,0,0,0,519.14428032469,447.657712129876,"1"
"2051","b","a","N",209862.6451704,1011.63828898547,-53.4151472635567,-45.6019635321572,"a",1,0,0.489621318411082,0.510378681588918,0,0,0,0,5593.40813430026,5593.40813430026,"1"
"2052","a","a","W",1037556.72400435,2386.08631508099,-1.04201141698286,0.716486335732043,"a",0.508338637184352,0,0.508338637184352,0,0,0,0,0,508.338637184352,508.338637184352,"1"
"2053","a","b","W",201188.303653076,949.347786810249,-54.8629218637943,-47.7012367025018,"a",1,0,0.453426953405142,0.546573046594858,0,0,0,0,5919.15741935372,5919.15741935372,"1"
"20541","a","a","W",701019.759351034,2149.40231771907,-16.289246133063,-7.25899028498679,"a",0.7429114789702,0,0.7429114789702,0,0,0,0,0,742.9114789702,742.9114789702,"1"
"20551","a","b","W",598787.080142647,1598.60714059952,-19.0910329641774,-7.65461977850646,"a",1.69544835179113,1.39089670358226,0.304551648208871,0,0,0,0,0,930.455164820887,721.820659283549,"1"
"20561","b","a","W",260054.079159347,1297.50004675379,-25.3994794751052,-42.1520587226842,"a",1.92697586468421,1.85395172936842,0.0730241353157908,0,0,0,0,0,794.931375910528,516.838616505265,"1"
"2057","a","b","W",131453.320315392,565.972921439447,-57.2819193168543,-63.3994339578785,"a",1.36553676007316,0.73107352014631,0,0.634463239926845,0,0,0,0,6600.50813131966,6490.84710329771,"1"
"20581","a","a","N",166780.35158952,926.17530585127,-43.0197622913402,-53.7807699174155,"a",1.69721483043395,1.3944296608679,0,0.30278516956605,0,0,0,0,3515.90207696427,3306.73762783408,"1"
"20591","a","a","W",396398.030985696,1461.95677652583,-22.1950607392937,-37.0691746221855,"a",1.74822776578367,1.74822776578367,0,0,0,0,0,0,611.879718024284,349.645553156734,"1"
"2060","b","a","W",446819.721857938,1514.82810810767,-20.201129742898,-35.0430834484287,"a",1.68390741106123,1.68390741106123,0,0,0,0,0,0,589.36759387143,336.781482212245,"1"
"20611","b","a","W",866888.026346255,1707.06305228639,24.8291183186229,-7.59431837685406,"a",1.59786939132027,0.398579594213516,1,0.199289797106758,0,0,0,0,7002.17390737962,5587.21634792164,"1"
"20621","b","a","W",158087.690741455,834.302844235674,-30.4363337841351,-34.7104619545862,"a",2.96447690227069,1.30965126818046,0.65482563409023,1,0,0,0,0,21197.5183429429,16548.2563409023,"1"
"2063","b","a","W",335562.303841487,1263.16733710468,-9.36656183749437,-11.2668763250113,"a",3.45337526500225,2,0.726687632501125,0.726687632501125,0,0,0,0,19939.2159715295,14697.7400705218,"1"
"2064","b","a","W",265714.404753456,1241.57382803783,-4.44244332890958,-13.3058426007628,"a",3.73969097528607,1.82646065019071,1,0.913230325095356,0,0,0,0,24922.0811598934,18438.1458517164,"1"
"2065","a","a","W",222192.551679385,1207.87482179794,-6.56155261700042,-13.7193273399025,"a",3.89474775246345,1.92983183497563,1,0.964915917487815,0,0,0,0,26219.3895289442,19368.4865147807,"1"
"20661","b","a","W",570183.631338309,1841.55032197572,46.6509659271687,20.6518858578056,"a",1.65004599653184,0.650045996531844,0.349954003468156,0.650045996531844,0,0,0,0,14090.8555354923,13700.8279375732,"1"
"2067","a","b","W",474061.715972626,1698.78089659917,27.9150672175456,19.8162331564818,"a",2,1.38932735496201,0,0.610672645037994,0,0,0,0,12930.2511072485,12447.0493137371,"1"
"20681","b","a","W",163364.711773957,690.397654648172,-33.4671629013028,-40.0702421751339,"a",1.31128218187951,0.311282181879506,0,1,0,0,0,0,13299.5911279228,13112.8218187951,"1"
"2069","b","a","N",340665.414992943,1493.60903638043,37.9711361564696,25.7032589707524,"a",2.32057727687061,1,0.641154553741217,0.679422723129392,0,0,0,0,17105.7076821104,15511.9181238115,"1"
"2070","a","a","W",128528.652777728,434.013811690733,-52.9064154718071,-56.7543250899762,"a",1.15821720100939,0.158217201009393,0,1,0,0,0,0,11677.1023306996,11582.1720100939,"1"
"2071","b","a","W",878172.55766443,1758.36674031615,25.4391096457839,-4.67684418801218,"a",1.1890222588554,0.189022258855402,1,0,0,0,0,0,2415.84896948189,2378.0445177108,"1"
"2072","b","b","W",151597.824958109,817.307799522765,-38.8240297376178,-35.1636701563839,"a",1.51781773124821,0.517817731248215,0.517817731248215,0.482182268751785,0,0,0,0,6996.65715876035,6893.09361251071,"1"
"20731","a","a","W",1143375.83932393,2308.38337479299,16.4153935161885,11.206709994236,"a",0.799210588913411,0.399605294456705,0.399605294456705,0,0,0,0,0,1678.34223671816,1598.42117782682,"1"
"2074","b","a","W",915839.914034659,2092.84221307049,10.7279068401549,8.72754913545214,"a",1.09087657229975,0.545438286149874,0.545438286149874,0,0,0,0,0,2290.84080182947,2181.7531445995,"1"
"2075","a","a","W",446131.798931528,1647.89518911764,-1.01291449554265,3.60975521989167,"a",1.69296997413039,0.846484987065196,0.846484987065196,0,0,0,0,0,3555.23694567382,3385.93994826078,"1"
"2076","a","a","N",208840.634245225,585.496836503269,-38.8878629659303,-35.788174171932,"a",1.35046680900268,0.450155603000894,0.900311206001788,0,0,0,0,0,4366.50934910867,2700.93361800537,"1"
"2077","a","a","N",99215.3378511034,482.050807866268,-65.6944750379771,-61.9074372164905,"a",0.319443267770112,0.106481089256704,0.212962178513408,0,0,0,0,0,1032.86656579003,638.886535540223,"1"
"2078","a","b","N",78587.46974234,312.565860007424,-73.5109105338342,-71.956357864663,"a",0.489089466165751,0,0,0.489089466165751,0,0,0,0,4890.89466165751,4890.89466165751,"1"
"2079","a","a","N",79082.5084757642,307.464800818125,-73.4927572982851,-72.0289708068594,"a",0.507242701714858,0,0,0.507242701714858,0,0,0,0,5072.42701714858,5072.42701714858,"1"
"20801","a","a","N",984422.32500273,1772.89597729896,-16.7411296064965,-22.4643340129405,"a",0,0,0,0,0,0,0,0,0,0,"1"
"20811","b","b","W",148501.957897297,391.48499035975,-58.8393023868557,-58.6416314444505,"a",1.28180492762476,0.211353695718572,0.140902463812381,0.929548768093809,0,0,0,0,9732.28531875648,9436.39014475048,"1"
"2082","a","a","W",1356063.53483407,3098.86005443893,76.8284234255552,76.8373057460412,"b",2.334813720081,1.4008882320486,0.933925488032401,0,0,0,0,0,2895.16901290044,933.925488032401,"1"
"2083","a","b","W",1282218.72907174,3134.78691396955,84.8867844417691,87.413904579822,"b",2.75452002300881,1.65271201380529,1.10180800920352,0,0,0,0,0,3415.60482853092,1101.80800920352,"1"
"2084","a","b","W",1015290.15549736,2032.9926017141,45.4961725925095,13.7307988302782,"a",1.52615463547409,0.394615976605564,1.13153865886852,0,0,0,0,0,2552.46236724779,2000,"1"
"2085","b","a","N",656518.648579568,2145.71388268471,71.1368483901024,80.7168151438236,"a",4.08285239338875,2.08285239338875,2,0,0,0,0,0,7805.00831156969,3834.2952132225,"1"
"2086","b","a","W",1723585.01008972,2939.85011729784,31.8391727665439,18.4422748920042,"a",0.120620425092056,0.0402068083640188,0.0402068083640188,0.0402068083640188,0,0,0,0,1383.11420772225,1206.20425092056,"1"
"20871","b","b","W",706423.377451841,2362.59765937179,1.95724387653172,8.03875726647675,"a",2.36481082625687,1.63518917374313,0.364810826256871,0.364810826256871,0,0,0,0,13121.1626796052,11325.438291952,"1"
"20881","a","b","W",1126185.6492717,3503.77477709949,29.6189969405532,24.5477584134787,"a",1.78575229458511,0.595250764861703,0.595250764861703,0.595250764861703,0,0,0,0,20476.6263112426,17857.5229458511,"1"
"20891","b","b","W",1027050.71983813,3597.35477571003,29.2505717491731,25.560927689774,"a",2.06207118812017,0.687357062706724,0.687357062706724,0.687357062706724,0,0,0,0,23645.0829571113,20620.7118812017,"1"
"20901","b","a","W",747911.488746782,3568.6476140758,28.833379176911,23.1663457616232,"a",2.66664832923561,0.833324164617807,1,0.833324164617807,0,0,0,0,28999.7029336169,25333.0766092986,"1"
"2091","a","a","W",1330986.81014398,2689.9598524333,24.0903727947734,2.93404341861606,"a",0.753297829069197,0.753297829069197,0,0,0,0,0,0,338.984023081139,188.324457267299,"1"
"20921","b","a","W",993366.260561151,2528.0406265005,17.9636993811,-8.73581070266664,"a",1.33679053513333,1.33679053513333,0,0,0,0,0,0,601.555740809999,334.197633783333,"1"
"2093","a","a","W",1740736.32783281,2886.47136458056,31.5259435246699,17.0970352850854,"a",0.045148235745728,0.045148235745728,0,0,0,0,0,0,20.3167060855776,11.287058936432,"1"
"20941","b","a","W",1567933.89235422,2803.59715379402,28.39016257599,11.1241191923618,"a",0.343794040381908,0.343794040381908,0,0,0,0,0,0,154.707318171859,85.9485100954771,"1"
"20951","b","a","W",701786.329815257,2388.20199184911,12.6725077996962,-18.8142708577216,"a",1.84071354288608,1.84071354288608,0,0,0,0,0,0,828.321094298735,460.17838572152,"1"
"20961","a","a","N",412298.893105728,943.190332906786,4.42677350016311,1.87452283175662,"a",2.8577421666123,1,1.8577421666123,0,0,0,0,0,9244.77493315935,6000,"1"
"2097","a","a","W",583688.326583253,2100.74369638856,7.12325997697189,-22.9194069381338,"a",1.99525923165493,0.995259231654927,1,0,0,0,0,0,6478.66654244717,5981.03692661971,"1"
"20981","b","a","W",678663.458894296,2045.20390897919,12.5724466661923,-19.3564771797974,"a",1.78567512822337,0.785675128223374,1,0,0,0,0,0,5535.53807700519,5142.7005128935,"1"
"20991","b","b","W",690404.798887633,1589.36053658137,-9.24847744591534,-7.56394642638043,"a",2,1.81242387229577,0.187576127704233,0,0,0,0,0,1950.4263151437,1612.91108960286,"1"
"21001","b","a","W",1006954.43404774,1853.22511911322,31.4081015209667,-7.04085669782944,"a",1.0612268645782,0.0612268645782024,1,0,0,0,0,0,2275.52089060191,2244.90745831281,"1"
"21011","a","b","W",651673.343362715,1751.76170246932,-9.21104315156117,-5.13668705453165,"a",1.62110431515612,1.62110431515612,0,0,0,0,0,0,596.883452124894,410.552157578059,"1"
"21021","a","a","N",415286.058242917,1029.78894680738,2.66425555944443,3.51933175325394,"a",2.61835873126984,1,1.61835873126984,0,0,0,0,0,7868.12191009521,4874.15825724602,"1"
"21031","a","b","W",711315.140901431,1489.572737257,-12.7493557725102,-4.07519326824695,"a",1.97493557725102,1.97493557725102,0,0,0,0,0,0,879.948461800814,587.467788625509,"1"
"2104","a","b","W",704120.931389388,1521.19891931931,-12.3225516960956,-4.20323449117132,"a",1.93225516960956,1.93225516960956,0,0,0,0,0,0,845.804135687649,566.127584804781,"1"
"2105","a","b","W",690963.352391087,1579.04043591721,-11.541964427568,-4.43741067172959,"a",1.8541964427568,1.8541964427568,0,0,0,0,0,0,783.357154205441,527.098221378401,"1"
"2106","a","b","W",88499.996269329,192.820625531022,-74.7483027912676,-75.420496017905,"a",1.21853784890845,0.218537848908454,0.109268924454227,0.890731075545773,0,0,0,0,9956.29243021831,9781.46215109155,"1"
"21071","a","a","W",343473.194494084,859.732487885281,-55.8563938383013,-50.8036932707764,"a",2.56389991892502,2,0.563899918925017,0,0,0,0,0,5805.92929464765,4772.85940004513,"1"
"21081","a","b","W",695999.695890318,1438.89728913642,-15.2507435660809,-6.45804889453575,"a",2.02961504692212,2,0.0296150469221175,0,0,0,0,0,1157.65090822242,819.151347223669,"1"
"21091","a","a","W",792955.078819725,1478.93985953461,2.87356059532613,-26.0019802604802,"a",1.49387605581433,0.493876055814326,1,0,0,0,0,0,3876.72901209444,3481.62816744298,"1"
"21101","a","b","W",678347.266356691,1409.89616212342,-17.2840329138562,-8.67861489276402,"a",2.05636885412969,2,0.056368854129687,0,0,0,0,0,1390.40903092828,1017.12952055968,"1"
"2111","b","a","W",444789.854427695,1165.98685586057,-41.2017843087669,-32.2017843087669,"a",2.43387360475026,2,0.433873604750261,0,0,0,0,0,3069.3680237513,2509.04386090115,"1"
"2112","b","a","W",244351.333645447,940.183160349261,-62.0797931398265,-53.0797931398265,"a",2.75507374061272,2,0.755073740612715,0,0,0,0,0,4675.36870306358,3922.32445869595,"1"
"21131","a","a","W",860590.408882641,1746.24953074218,-27.5037783286534,-29.0620792235713,"a",1.62283031805418,1.08188687870279,0.540943439351395,0,0,0,0,0,3191.56629217323,2704.71719675697,"1"
"21141","b","a","W",1171587.88862337,2141.82993443543,-7.08432999160141,-12.9121519024484,"a",1.06593627249822,0.71062418166548,0.35531209083274,0,0,0,0,0,2096.34133591317,1776.5604541637,"1"
"21151","b","a","N",125531.236969419,766.024183422793,-68.4695906275883,-60.2831621593796,"a",3,1.88377549545839,1.11622450454161,0,0,0,0,0,6341.6531172581,5116.22450454161,"1"
"2116","a","a","W",936129.781219536,1771.5478626804,23.3163504500408,-10.5501485837158,"a",1.58335238252766,0.116670476505533,1.46668190602213,0,0,0,0,0,3855.06057643797,2583.35238252766,"1"
"2117","a","b","W",305998.485375182,1319.08713077451,-41.8244931350928,-35.9406545551028,"a",5.11616142001003,1.22095964499749,3.89520177501254,0,0,0,0,0,14143.6860350426,5585.85827201605,"1"
"21181","a","a","W",354309.517787285,1445.26483327337,-41.4481107033789,-38.4296460282058,"a",5.37425200268626,0.895708667114377,4.47854333557189,0,0,0,0,0,16033.1851413473,6269.96066980064,"1"
"21191","a","a","W",202777.417463148,1284.59064365318,-48.7290135058574,-44.4027894786559,"a",5.92343454854563,0.984686909709126,4.9387476388365,0,0,0,0,0,17656.5218643751,6923.43454854563,"1"
"2120","a","a","W",607063.288517343,1705.38795783417,-28.3057224014774,-28.3324452596717,"a",4.41261383425444,0.735435639042407,3.67717819521204,0,0,0,0,0,13164.2979388591,5148.04947329685,"1"
"21211","a","a","N",104980.672305501,463.569800298195,-66.8374518766068,-64.96159608569,"a",1.82167308311909,0.821673083119094,0.410836541559547,0.589163458440453,0,0,0,0,8726.4067211654,8356.65383376181,"1"
"2122","a","a","W",116297.382115053,731.096372452797,-61.2406616641674,-56.7529704407789,"a",2.56791177811101,1.56791177811101,0.783955889055505,0.216044110944495,0,0,0,0,7569.73674392793,6864.17644377798,"1"
"2123","a","a","W",303269.933369632,1106.91430458031,-48.12305642711,-44.3179327766411,"a",2.67076854757033,1.78051236504689,0.890256182523444,0,0,0,0,0,6142.76765941177,5341.53709514067,"1"
"2124","b","a","W",488481.560292745,1246.8875850297,-30.2394165361766,-22.3887109719217,"a",2.38309814524837,2,0.383098145248368,0,0,0,0,0,3198.58887149021,2668.72998434119,"1"
"2125","a","b","W",306758.462711838,1067.52229780564,-44.036746322643,-37.1058627441525,"a",2.68970547383651,2,0.689705473836511,0,0,0,0,0,5038.23284301907,4324.40955871716,"1"
"2126","a","a","W",655354.385169512,1403.78636554372,-17.6287725307047,-8.33947424753569,"a",2.1928655221127,1.90356723894365,0.289298283169046,0,0,0,0,0,2037.90658046491,1410.03519287333,"1"
"2127","a","a","N",91750.1493860548,592.41783766984,-64.6016296660528,-56.5033951376099,"a",3.09959258348681,0.699864194495603,2.09959258348681,0.300135805504397,0,0,0,0,11889.6333251381,9300.1358055044,"1"
"21281","b","a","W",281498.033081545,759.069516885094,-18.8051564143971,-13.2966708121821,"a",3.35084856022149,1,2.35084856022149,0,0,0,0,0,10752.5456806645,7052.54568066448,"1"
"2129","b","a","W",1418513.2787393,2457.18365165032,12.6640374604613,4.06979042850435,"a",0.83165430277586,0.207913575693965,0.623740727081895,0,0,0,0,0,2640.50241131335,1871.22218124568,"1"
"21301","b","a","W",382969.36238382,1102.55246821092,-31.946442133747,-35.7095426782034,"a",3.07275879150257,0.690919597167522,2.38183919433504,0,0,0,0,0,9392.83968969248,6836.43718017265,"1"
"21311","a","a","W",632704.546958688,1458.8317887974,22.8626237090211,5.90039825462736,"a",3.20377745456062,1.7630219636485,1.44075549091212,0,0,0,0,0,5173.4395345673,3763.0219636485,"1"
"2132","a","b","W",251333.532438646,1085.79240674619,5.00767204235308,15.5735565677751,"a",5.13176905084401,3.56588452542201,1.56588452542201,0,0,0,0,0,7398.42078050133,4827.88821863942,"1"
"2133","a","a","W",482327.133128475,1317.3676076401,19.0704603446648,10.3520682910457,"a",4.0281607946381,2.42252863571048,1.60563215892762,0,0,0,0,0,6360.55154427886,4422.52863571048,"1"
"21341","a","a","W",678773.328154124,1440.49029760808,-11.5737334247679,-2.44971024431288,"a",2.24804636090994,2.12402318045497,0.124023180454969,0,0,0,0,0,1414.69619888812,934.862587228417,"1"
"2135","a","b","W",710051.54916978,1466.4455763055,-12.7870899492409,-3.7685760317836,"a",2.03702783491462,2.01851391745731,0.0185139174573123,0,0,0,0,0,976.832757447846,649.987577134743,"1"
"2136","a","b","W",211744.618130408,993.558460524539,10.4480871798005,7.5311476921197,"a",2.80415302561596,1.80415302561596,1,0,0,0,0,0,3443.32242049277,2902.07651280798,"1"
"21371","b","a","W",578480.654615934,1455.84663399193,14.6561438236386,11.4960539338645,"a",2.16798202204518,1.44532134803012,0.72266067401506,0,0,0,0,0,2601.57842645422,2167.98202204518,"1"
"2138","b","b","W",421771.070082551,1189.18231901433,-2.59899595659226,2.43871678877622,"a",2.49528590682894,2,0.49528590682894,0,0,0,0,0,2237.27194843814,1788.68617638946,"1"
"2139","a","b","W",94960.7341221976,228.854737757472,-66.3857656775508,-67.222451249836,"a",1.16331442771479,0.163314427714795,0.0816572138573974,0.918342786142603,0,0,0,0,9477.39383131266,9428.39950299822,"1"
"2140","a","a","W",982707.388582863,1783.71311570331,31.5752169974148,-5.1451301984489,"a",1.11398264020681,0.113982640206814,1,0,0,0,0,0,2091.18611216545,2056.99132010341,"1"
